date,turbidity,ctd
2019-11-27,2.3646457,CTD10
2019-12-02,4.558448,CTD10
2019-12-05,20.657063,CTD10
2019-12-07,9.451384,CTD10
2019-12-11,0.067962,CTD10
2019-12-16,0.7174781,CTD10
2019-12-26,1.834773,CTD10
2020-01-03,0.26934057,CTD10
2020-01-08,0.2353232,CTD10
2020-01-17,0.0,CTD10
2020-01-23,4.484177,CTD10
2020-01-29,0.26524234,CTD10
2020-02-04,6.931017,CTD10
2020-02-11,3.8036397,CTD10
2020-02-20,0.14034612,CTD10
2020-02-25,0.16055146,CTD10
2020-03-05,0.27787372,CTD10
2020-03-11,3.6126297,CTD10
2020-03-17,12.225637,CTD10
2020-04-01,5.391766,CTD10
2020-04-07,0.8496757,CTD10
2020-04-14,5.406669,CTD10
2020-04-21,8.2270155,CTD10
2020-04-28,3.7495408,CTD10
2020-05-05,0.070271745,CTD10
2020-05-12,2.728841,CTD10
2020-05-13,4.0917816,CTD10
2020-05-18,0.08166944,CTD10
2020-05-20,0.6253186,CTD10
2020-05-25,2.7644937,CTD10
2020-06-01,3.2399845,CTD10
2020-06-02,5.0842595,CTD10
2020-06-11,0.9855635,CTD10
2020-06-15,1.530475,CTD10
